boundary_scope,primary_biome,metric,t0,t1,diagnostic_interval,stage,cells,biome_cells,cell_fraction
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,positive_moderate,1750,10387,0.16847983055742755
single_biome_sensitivity,Cerrado,consolidation_ha,1985,1990,0,zero,6126,10387,0.58977568113988643
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,positive_high,479,10387,0.046115336478290171
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,positive_low,2635,10387,0.25368248772504093
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,positive_moderate,2205,10387,0.21228458650235871
single_biome_sensitivity,Cerrado,consolidation_ha,1990,1995,0,zero,5068,10387,0.48791758929431017
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,positive_high,538,10387,0.051795513622797724
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,positive_low,3164,10387,0.304611533647829
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,positive_moderate,2352,10387,0.22643689226918262
single_biome_sensitivity,Cerrado,consolidation_ha,1995,2000,0,zero,4333,10387,0.4171560604601906
single_biome_sensitivity,Cerrado,consolidation_ha,2000,2005,0,positive_high,1035,10387,0.099643785501107154
single_biome_sensitivity,Cerrado,consolidation_ha,2000,2005,0,positive_low,2926,10387,0.28169827669201886
single_biome_sensitivity,Cerrado,consolidation_ha,2000,2005,0,positive_moderate,2492,10387,0.23991527871377683
single_biome_sensitivity,Cerrado,consolidation_ha,2000,2005,0,zero,3934,10387,0.37874265909309712
single_biome_sensitivity,Cerrado,consolidation_ha,2005,2010,0,positive_high,528,10387,0.050832771733898142
single_biome_sensitivity,Cerrado,consolidation_ha,2005,2010,0,positive_low,3408,10387,0.32810243573697889
single_biome_sensitivity,Cerrado,consolidation_ha,2005,2010,0,positive_moderate,3324,10387,0.32001540387022237
single_biome_sensitivity,Cerrado,consolidation_ha,2005,2010,0,zero,3127,10387,0.30104938865890057
single_biome_sensitivity,Cerrado,consolidation_ha,2010,2015,0,positive_high,993,10387,0.095600269567728893
single_biome_sensitivity,Cerrado,consolidation_ha,2010,2015,0,positive_low,3214,10387,0.30942524309232694
single_biome_sensitivity,Cerrado,consolidation_ha,2010,2015,0,positive_moderate,3612,10387,0.34774237027053045
single_biome_sensitivity,Cerrado,consolidation_ha,2010,2015,0,zero,2568,10387,0.2472321170694137
single_biome_sensitivity,Cerrado,consolidation_ha,2015,2020,0,positive_high,607,10387,0.058438432656204874
single_biome_sensitivity,Cerrado,consolidation_ha,2015,2020,0,positive_low,3613,10387,0.34783864445942042
single_biome_sensitivity,Cerrado,consolidation_ha,2015,2020,0,positive_moderate,4040,10387,0.38894772311543274
single_biome_sensitivity,Cerrado,consolidation_ha,2015,2020,0,zero,2127,10387,0.20477519976894196
single_biome_sensitivity,Cerrado,consolidation_ha,2020,2025,1,positive_high,209,10387,0.020121305478001349
single_biome_sensitivity,Cerrado,consolidation_ha,2020,2025,1,positive_low,5277,10387,0.50803889477231157
single_biome_sensitivity,Cerrado,consolidation_ha,2020,2025,1,positive_moderate,2569,10387,0.24732839125830364
single_biome_sensitivity,Cerrado,consolidation_ha,2020,2025,1,zero,2332,10387,0.22451140849138346
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1985,1990,0,positive_high,420,10387,0.040435159333782611
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1985,1990,0,positive_low,2126,10387,0.20467892558005199
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1985,1990,0,positive_moderate,1715,10387,0.16511023394627899
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1985,1990,0,undefined,1040,10387,0.10012515644555695
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1985,1990,0,zero,5086,10387,0.48965052469432946
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1990,1995,0,positive_high,503,10387,0.048425917011649174
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1990,1995,0,positive_low,2770,10387,0.26667950322518535
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1990,1995,0,positive_moderate,2046,10387,0.19697699046885531
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1990,1995,0,undefined,743,10387,0.071531722345239246
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1990,1995,0,zero,4325,10387,0.41638586694907093
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1995,2000,0,positive_high,502,10387,0.048329642822759221
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1995,2000,0,positive_low,3376,10387,0.32502166169250024
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1995,2000,0,positive_moderate,2176,10387,0.20949263502454993
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1995,2000,0,undefined,570,10387,0.054876287667276404
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,1995,2000,0,zero,3763,10387,0.36227977279291423
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2000,2005,0,positive_high,843,10387,0.081159141234235108
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2000,2005,0,positive_low,2969,10387,0.28583806681428708
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2000,2005,0,positive_moderate,2641,10387,0.25426013285838067
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2000,2005,0,undefined,453,10387,0.04361220756715125
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2000,2005,0,zero,3481,10387,0.33513045152594589
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2005,2010,0,positive_high,545,10387,0.052469432945027442
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2005,2010,0,positive_low,3546,10387,0.34138827380379322
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2005,2010,0,positive_moderate,3169,10387,0.30509290459227884
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2005,2010,0,undefined,344,10387,0.033118320978145759
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2005,2010,0,zero,2783,10387,0.26793106768075481
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2010,2015,0,positive_high,781,10387,0.075190141523057669
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2010,2015,0,positive_low,3159,10387,0.30413016270337923
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2010,2015,0,positive_moderate,3879,10387,0.37344757870414941
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2010,2015,0,undefined,298,10387,0.028689708289207663
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2010,2015,0,zero,2270,10387,0.21854240878020603
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2015,2020,0,positive_high,465,10387,0.044767497833830751
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2015,2020,0,positive_low,3385,10387,0.32588812939250988
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2015,2020,0,positive_moderate,4410,10387,0.42456917300471742
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2015,2020,0,undefined,229,10387,0.02204678925580052
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2015,2020,0,zero,1898,10387,0.18272841051314143
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2020,2025,1,positive_high,388,10387,0.037354385289303939
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2020,2025,1,positive_low,4969,10387,0.47838644459420432
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2020,2025,1,positive_moderate,2698,10387,0.25974776162510832
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2020,2025,1,undefined,184,10387,0.017714450755752384
single_biome_sensitivity,Cerrado,consolidation_rate_initial_pasture,2020,2025,1,zero,2148,10387,0.20679695773563109
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,positive_high,2157,10387,0.2076634254356407
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,positive_low,2985,10387,0.28737845383652644
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,positive_moderate,4437,10387,0.42716857610474634
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,zero,808,10387,0.077789544623086557
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,positive_high,1377,10387,0.132569558101473
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,positive_low,3343,10387,0.32184461345913162
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,positive_moderate,5042,10387,0.48541446038317126
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,zero,625,10387,0.060171368056224125
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,positive_high,667,10387,0.064214883989602387
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,positive_low,3971,10387,0.38230480408202561
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,positive_moderate,5240,10387,0.50447674978338308
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,zero,509,10387,0.049003562144988931
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,positive_high,533,10387,0.051314142678347933
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,positive_low,4309,10387,0.41484547992683163
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,positive_moderate,5158,10387,0.49658226629440649
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,zero,387,10387,0.037258111100413979
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,positive_high,122,10387,0.01174545104457495
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,positive_low,5546,10387,0.5339366515837104
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,positive_moderate,4355,10387,0.4192740926157697
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,zero,364,10387,0.035043804755944929
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,positive_high,251,10387,0.02416482141137961
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,positive_low,5765,10387,0.55502069895061135
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,positive_moderate,4091,10387,0.39385770674882065
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,zero,280,10387,0.026956772889188407
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,positive_high,129,10387,0.01241937036680466
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,positive_low,6027,10387,0.58024453643978047
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,positive_moderate,3984,10387,0.38355636853759506
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,zero,247,10387,0.023779724655819776
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,positive_high,290,10387,0.027919514778087996
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,positive_low,5372,10387,0.51718494271685767
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,positive_moderate,4556,10387,0.43862520458265142
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,zero,169,10387,0.016270337922403004
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1985,1990,0,positive_high,2557,10387,0.24617310099162415
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1985,1990,0,positive_low,3306,10387,0.31828246847020314
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1985,1990,0,positive_moderate,3716,10387,0.35775488591508614
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1985,1990,0,undefined,3,10387,0.00028882256666987578
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1985,1990,0,zero,805,10387,0.077500722056416671
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1990,1995,0,positive_high,1522,10387,0.14652931549051698
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1990,1995,0,positive_low,3270,10387,0.31481659767016462
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1990,1995,0,positive_moderate,4970,10387,0.47848271878309423
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1990,1995,0,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1990,1995,0,zero,621,10387,0.059786271300664294
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1995,2000,0,positive_high,814,10387,0.0783671897564263
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1995,2000,0,positive_low,3622,10387,0.34870511215943006
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1995,2000,0,positive_moderate,5442,10387,0.52392413593915477
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1995,2000,0,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,1995,2000,0,zero,505,10387,0.048618465389429093
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2000,2005,0,positive_high,681,10387,0.065562722634061807
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2000,2005,0,positive_low,3936,10387,0.37893520747087706
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2000,2005,0,positive_moderate,5383,10387,0.51824395879464713
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2000,2005,0,undefined,3,10387,0.00028882256666987578
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2000,2005,0,zero,384,10387,0.0369692885337441
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2005,2010,0,positive_high,171,10387,0.01646288630018292
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2005,2010,0,positive_low,4961,10387,0.47761625108308464
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2005,2010,0,positive_moderate,4891,10387,0.47087705786078754
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2005,2010,0,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2005,2010,0,zero,360,10387,0.034658708000385098
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2010,2015,0,positive_high,227,10387,0.021854240878020601
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2010,2015,0,positive_low,5389,10387,0.51882160392798693
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2010,2015,0,positive_moderate,4491,10387,0.43236738230480409
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2010,2015,0,undefined,5,10387,0.00048137094444979301
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2010,2015,0,zero,275,10387,0.026475401944738616
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2015,2020,0,positive_high,113,10387,0.010878983344565323
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2015,2020,0,positive_low,5415,10387,0.52132473283912584
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2015,2020,0,positive_moderate,4612,10387,0.4440165591604891
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2015,2020,0,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2015,2020,0,zero,243,10387,0.023394627900259941
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2020,2025,1,positive_high,232,10387,0.022335611822470396
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2020,2025,1,positive_low,4656,10387,0.44825262347164724
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2020,2025,1,positive_moderate,5330,10387,0.5131414267834794
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2020,2025,1,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,replenishment_rate_initial_native,2020,2025,1,zero,165,10387,0.015885241166843169
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1985,1990,0,positive_high,784,10387,0.07547896408972754
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1985,1990,0,positive_low,1511,10387,0.14547029941272746
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1985,1990,0,positive_moderate,2209,10387,0.21266968325791855
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1985,1990,0,zero,5883,10387,0.56638105323962651
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1990,1995,0,positive_high,646,10387,0.062193126022913256
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1990,1995,0,positive_low,2001,10387,0.19264465196880717
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1990,1995,0,positive_moderate,2287,10387,0.22017906999133532
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1990,1995,0,zero,5453,10387,0.52498315201694423
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1995,2000,0,positive_high,555,10387,0.053432174833927024
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1995,2000,0,positive_low,2845,10387,0.27390006739193223
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1995,2000,0,positive_moderate,1907,10387,0.18359487821315104
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,1995,2000,0,zero,5080,10387,0.48907287956098972
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2000,2005,0,positive_high,840,10387,0.080870318667565222
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2000,2005,0,positive_low,2571,10387,0.24752093963608357
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2000,2005,0,positive_moderate,2400,10387,0.23105805333590065
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2000,2005,0,zero,4576,10387,0.44055068836045058
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2005,2010,0,positive_high,444,10387,0.04274573986714162
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2005,2010,0,positive_low,3451,10387,0.33224222585924712
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2005,2010,0,positive_moderate,2431,10387,0.23404255319148937
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2005,2010,0,zero,4061,10387,0.39096948108212187
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2010,2015,0,positive_high,642,10387,0.061808029267353425
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2010,2015,0,positive_low,3532,10387,0.3400404351593338
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2010,2015,0,positive_moderate,2813,10387,0.27081929334745353
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2010,2015,0,zero,3400,10387,0.32733224222585927
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,positive_high,310,10387,0.029844998555887167
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,positive_low,3957,10387,0.38095696543756619
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,positive_moderate,2848,10387,0.27418888995860208
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2015,2020,0,zero,3272,10387,0.31500914604794455
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,positive_high,279,10387,0.026860498700298451
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,positive_low,4653,10387,0.44796380090497739
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,positive_moderate,2091,10387,0.20130932896890344
single_biome_sensitivity,Cerrado,nat_tmp_endpoint_ha,2020,2025,1,zero,3364,10387,0.32386637142582075
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1985,1990,0,positive_high,910,10387,0.087609511889862324
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1985,1990,0,positive_low,1593,10387,0.15336478290170405
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1985,1990,0,positive_moderate,2001,10387,0.19264465196880717
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1985,1990,0,undefined,3,10387,0.00028882256666987578
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1985,1990,0,zero,5880,10387,0.56609223067295655
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1990,1995,0,positive_high,697,10387,0.067103109656301146
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1990,1995,0,positive_low,2013,10387,0.19379994223548666
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1990,1995,0,positive_moderate,2224,10387,0.21411379609126793
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1990,1995,0,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1990,1995,0,zero,5449,10387,0.52459805526138448
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1995,2000,0,positive_high,589,10387,0.056705497256185615
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1995,2000,0,positive_low,2749,10387,0.26465774525849622
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1995,2000,0,positive_moderate,1969,10387,0.18956387792432849
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1995,2000,0,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,1995,2000,0,zero,5076,10387,0.48868778280542985
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2000,2005,0,positive_high,870,10387,0.083758544334263982
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2000,2005,0,positive_low,2498,10387,0.2404929238471166
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2000,2005,0,positive_moderate,2443,10387,0.23519784345816885
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2000,2005,0,undefined,3,10387,0.00028882256666987578
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2000,2005,0,zero,4573,10387,0.44026186579378068
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2005,2010,0,positive_high,398,10387,0.038317127178203521
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2005,2010,0,positive_low,3222,10387,0.31019543660344662
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2005,2010,0,positive_moderate,2706,10387,0.260517955136228
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2005,2010,0,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2005,2010,0,zero,4057,10387,0.39058438432656206
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2010,2015,0,positive_high,587,10387,0.056512948878405703
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2010,2015,0,positive_low,3270,10387,0.31481659767016462
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2010,2015,0,positive_moderate,3130,10387,0.30133821122557042
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2010,2015,0,undefined,5,10387,0.00048137094444979301
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2010,2015,0,zero,3395,10387,0.32685087128140944
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2015,2020,0,positive_high,272,10387,0.026186579378068741
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2015,2020,0,positive_low,3607,10387,0.34726099932608068
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2015,2020,0,positive_moderate,3236,10387,0.31154327524790604
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2015,2020,0,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2015,2020,0,zero,3268,10387,0.31462404929238469
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2020,2025,1,positive_high,262,10387,0.025223837489169152
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2020,2025,1,positive_low,4185,10387,0.40290748050447672
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2020,2025,1,positive_moderate,2576,10387,0.24800231058053335
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2020,2025,1,undefined,4,10387,0.0003850967555598344
single_biome_sensitivity,Cerrado,nat_tmp_intensity_initial_native,2020,2025,1,zero,3360,10387,0.32348127467026089
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1985,1990,0,positive_high,779,10387,0.074997593145277749
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1985,1990,0,positive_low,1069,10387,0.10291710792336574
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1985,1990,0,positive_moderate,1911,10387,0.18397997496871088
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1985,1990,0,zero,6628,10387,0.63810532396264563
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1990,1995,0,positive_high,464,10387,0.044671223644940791
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1990,1995,0,positive_low,1667,10387,0.16048907287956099
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1990,1995,0,positive_moderate,1926,10387,0.18542408780206027
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1990,1995,0,zero,6330,10387,0.60941561567343794
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1995,2000,0,positive_high,322,10387,0.031000288822566668
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1995,2000,0,positive_low,2013,10387,0.19379994223548666
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1995,2000,0,positive_moderate,1631,10387,0.15702320207952247
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,1995,2000,0,zero,6421,10387,0.61817656686242417
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2000,2005,0,positive_high,551,10387,0.053047078078367192
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2000,2005,0,positive_low,2044,10387,0.19678444209107537
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2000,2005,0,positive_moderate,1697,10387,0.16337729854625974
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2000,2005,0,zero,6095,10387,0.58679118128429764
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2005,2010,0,positive_high,289,10387,0.027823240589198037
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2005,2010,0,positive_low,2667,10387,0.25676326176951958
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2005,2010,0,positive_moderate,1704,10387,0.16405121786848945
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2005,2010,0,zero,5727,10387,0.55136227977279295
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2010,2015,0,positive_high,550,10387,0.052950803889477233
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2010,2015,0,positive_low,2821,10387,0.2715894868585732
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2010,2015,0,positive_moderate,2059,10387,0.19822855492442476
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2010,2015,0,zero,4957,10387,0.47723115432752478
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2015,2020,0,positive_high,327,10387,0.031481659767016466
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2015,2020,0,positive_low,3063,10387,0.29488784056994322
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2015,2020,0,positive_moderate,1677,10387,0.16145181476846057
single_biome_sensitivity,Cerrado,nat_tmp_pas_any_ha,2015,2020,0,zero,5320,10387,0.51217868489457974
