boundary_scope,primary_biome,metric,analysis_window,from_t0,from_t1,to_t0,to_t1,contains_diagnostic_interval,from_stage,to_stage,cells,source_cells,source_transition_fraction
primary_assignment,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_low,670,10846,0.061773925871288951
primary_assignment,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,positive_moderate,130,10846,0.01198598561681726
primary_assignment,Amazon,nat_tmp_endpoint_ha,full_observed,2015,2020,2020,2025,1,zero,zero,10044,10846,0.92605568873317357
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,consolidation_dominant,14,36,0.3888888888888889
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,mixed,7,36,0.19444444444444445
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,consolidation_dominant,replenishment_dominant,15,36,0.41666666666666669
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,consolidation_dominant,1,6439,0.00015530361857431278
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,inactive,5233,6439,0.81270383599937879
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,replenishment_dominant,1205,6439,0.18714086038204691
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,consolidation_dominant,7,34,0.20588235294117646
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,mixed,4,34,0.11764705882352941
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,replenishment_dominant,23,34,0.67647058823529416
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,consolidation_dominant,32,7704,0.0041536863966770508
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,inactive,322,7704,0.041796469366562825
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,mixed,53,7704,0.0068795430944963657
primary_assignment,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,replenishment_dominant,7297,7704,0.94717030114226375
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,consolidation_dominant,23,54,0.42592592592592593
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,inactive,2,54,0.037037037037037035
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,mixed,12,54,0.22222222222222221
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,replenishment_dominant,17,54,0.31481481481481483
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,inactive,inactive,4518,5555,0.81332133213321334
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,inactive,replenishment_dominant,1037,5555,0.18667866786678669
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,consolidation_dominant,9,64,0.140625
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,mixed,18,64,0.28125
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,replenishment_dominant,37,64,0.578125
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,consolidation_dominant,29,8540,0.0033957845433255271
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,inactive,421,8540,0.049297423887587823
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,mixed,84,8540,0.0098360655737704927
primary_assignment,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,replenishment_dominant,8006,8540,0.93747072599531611
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,consolidation_dominant,33,61,0.54098360655737709
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,mixed,14,61,0.22950819672131148
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,replenishment_dominant,14,61,0.22950819672131148
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,consolidation_dominant,1,4941,0.00020238818053025704
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,inactive,3744,4941,0.75774134790528236
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,replenishment_dominant,1196,4941,0.24205626391418741
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,consolidation_dominant,60,114,0.52631578947368418
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,mixed,31,114,0.27192982456140352
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,replenishment_dominant,23,114,0.20175438596491227
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,consolidation_dominant,145,9097,0.015939320655161043
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,inactive,381,9097,0.041881939100802464
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,mixed,207,9097,0.022754754314609212
primary_assignment,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,replenishment_dominant,8364,9097,0.91942398592942731
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,consolidation_dominant,204,239,0.85355648535564854
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,mixed,21,239,0.087866108786610872
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,replenishment_dominant,14,239,0.058577405857740586
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,inactive,inactive,3493,4125,0.84678787878787876
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,inactive,replenishment_dominant,632,4125,0.15321212121212122
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,consolidation_dominant,181,252,0.71825396825396826
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,mixed,48,252,0.19047619047619047
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,replenishment_dominant,23,252,0.091269841269841265
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,consolidation_dominant,274,9597,0.028550588725643429
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,inactive,421,9597,0.043867875377722208
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,mixed,301,9597,0.031363967906637494
primary_assignment,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,replenishment_dominant,8601,9597,0.89621756798999686
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,consolidation_dominant,589,659,0.8937784522003035
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,mixed,46,659,0.069802731411229141
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,replenishment_dominant,24,659,0.036418816388467376
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,consolidation_dominant,2,3914,0.00051098620337250899
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,inactive,3273,3914,0.8362289218191109
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,replenishment_dominant,639,3914,0.16326009197751662
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,consolidation_dominant,235,370,0.63513513513513509
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,mixed,76,370,0.20540540540540542
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,replenishment_dominant,59,370,0.15945945945945947
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,consolidation_dominant,418,9270,0.045091693635382957
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,inactive,492,9270,0.05307443365695793
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,mixed,359,9270,0.038727076591154264
primary_assignment,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,replenishment_dominant,8001,9270,0.86310679611650487
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,consolidation_dominant,929,1244,0.74678456591639875
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,inactive,1,1244,0.00080385852090032153
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,mixed,205,1244,0.16479099678456591
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,replenishment_dominant,109,1244,0.087620578778135047
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,consolidation_dominant,2,3765,0.00053120849933598936
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,inactive,3027,3765,0.80398406374501996
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,replenishment_dominant,736,3765,0.1954847277556441
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,consolidation_dominant,152,481,0.31600831600831603
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,inactive,1,481,0.0020790020790020791
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,mixed,159,481,0.33056133056133058
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,replenishment_dominant,169,481,0.35135135135135137
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,consolidation_dominant,158,8723,0.018113034506477131
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,inactive,430,8723,0.049294967327754215
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,mixed,328,8723,0.037601742519775307
primary_assignment,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,replenishment_dominant,7807,8723,0.89499025564599333
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,consolidation_dominant,14,36,0.3888888888888889
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,mixed,7,36,0.19444444444444445
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,replenishment_dominant,15,36,0.41666666666666669
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,consolidation_dominant,1,6439,0.00015530361857431278
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,inactive,5233,6439,0.81270383599937879
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,replenishment_dominant,1205,6439,0.18714086038204691
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,consolidation_dominant,7,34,0.20588235294117646
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,mixed,4,34,0.11764705882352941
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,replenishment_dominant,23,34,0.67647058823529416
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,consolidation_dominant,32,7704,0.0041536863966770508
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,inactive,322,7704,0.041796469366562825
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,mixed,53,7704,0.0068795430944963657
primary_assignment,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,replenishment_dominant,7297,7704,0.94717030114226375
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,consolidation_dominant,23,54,0.42592592592592593
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,inactive,2,54,0.037037037037037035
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,mixed,12,54,0.22222222222222221
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,replenishment_dominant,17,54,0.31481481481481483
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,inactive,inactive,4518,5555,0.81332133213321334
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,inactive,replenishment_dominant,1037,5555,0.18667866786678669
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,mixed,consolidation_dominant,9,64,0.140625
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,mixed,mixed,18,64,0.28125
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,mixed,replenishment_dominant,37,64,0.578125
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,replenishment_dominant,consolidation_dominant,29,8540,0.0033957845433255271
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,replenishment_dominant,inactive,421,8540,0.049297423887587823
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,replenishment_dominant,mixed,84,8540,0.0098360655737704927
primary_assignment,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,replenishment_dominant,replenishment_dominant,8006,8540,0.93747072599531611
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,consolidation_dominant,consolidation_dominant,33,61,0.54098360655737709
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,consolidation_dominant,mixed,14,61,0.22950819672131148
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,consolidation_dominant,replenishment_dominant,14,61,0.22950819672131148
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,inactive,consolidation_dominant,1,4941,0.00020238818053025704
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,inactive,inactive,3744,4941,0.75774134790528236
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,inactive,replenishment_dominant,1196,4941,0.24205626391418741
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,mixed,consolidation_dominant,60,114,0.52631578947368418
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,mixed,mixed,31,114,0.27192982456140352
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,mixed,replenishment_dominant,23,114,0.20175438596491227
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,replenishment_dominant,consolidation_dominant,145,9097,0.015939320655161043
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,replenishment_dominant,inactive,381,9097,0.041881939100802464
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,replenishment_dominant,mixed,207,9097,0.022754754314609212
primary_assignment,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,replenishment_dominant,replenishment_dominant,8364,9097,0.91942398592942731
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,consolidation_dominant,consolidation_dominant,204,239,0.85355648535564854
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,consolidation_dominant,mixed,21,239,0.087866108786610872
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,consolidation_dominant,replenishment_dominant,14,239,0.058577405857740586
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,inactive,inactive,3493,4125,0.84678787878787876
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,inactive,replenishment_dominant,632,4125,0.15321212121212122
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,mixed,consolidation_dominant,181,252,0.71825396825396826
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,mixed,mixed,48,252,0.19047619047619047
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,mixed,replenishment_dominant,23,252,0.091269841269841265
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,replenishment_dominant,consolidation_dominant,274,9597,0.028550588725643429
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,replenishment_dominant,inactive,421,9597,0.043867875377722208
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,replenishment_dominant,mixed,301,9597,0.031363967906637494
primary_assignment,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,replenishment_dominant,replenishment_dominant,8601,9597,0.89621756798999686
primary_assignment,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,consolidation_dominant,consolidation_dominant,589,659,0.8937784522003035
primary_assignment,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,consolidation_dominant,mixed,46,659,0.069802731411229141
primary_assignment,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,consolidation_dominant,replenishment_dominant,24,659,0.036418816388467376
primary_assignment,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,inactive,consolidation_dominant,2,3914,0.00051098620337250899
primary_assignment,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,inactive,inactive,3273,3914,0.8362289218191109
