boundary_scope,primary_biome,metric,t0,t1,diagnostic_interval,lisa_class,cells,biome_cells,supported_cells,class_share_of_biome_cells,class_share_of_supported_cells,metric_value_sum
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2020,2025,1,LH,4,10387,10387,0.0003850967555598344,0.0003850967555598344,-2238.8598358200456
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2020,2025,1,not_significant,9822,10387,10387,0.94560508327717341,0.94560508327717341,-3516344.499208801
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2020,2025,1,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,net_cr_balance_ha,2020,2025,1,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,HH,2260,10387,10387,0.21757966689130645,0.21757966689130645,6121393.1444910672
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,LL,1022,10387,10387,0.098392221045537687,0.098392221045537687,13884.562774272934
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,HL,2,10387,10387,0.0001925483777799172,0.0001925483777799172,2090.5633508754713
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,LH,38,10387,10387,0.0036584191778184271,0.0036584191778184271,16636.731744530214
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,not_significant,7065,10387,10387,0.68017714450755751,0.68017714450755751,5029350.2312100194
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,1985,1990,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,HH,1342,10387,10387,0.12919996149032445,0.12919996149032445,3124333.4738103901
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,LL,988,10387,10387,0.095118898623279102,0.095118898623279102,20212.381298604578
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,HL,2,10387,10387,0.0001925483777799172,0.0001925483777799172,1556.1944976981072
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,LH,38,10387,10387,0.0036584191778184271,0.0036584191778184271,17307.312344993126
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,not_significant,8017,10387,10387,0.77183017233079809,0.77183017233079809,5494939.6763350293
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,1990,1995,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,HH,560,10387,10387,0.053913545778376815,0.053913545778376815,1082637.1956508048
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,LL,1102,10387,10387,0.10609415615673438,0.10609415615673438,21514.351163262625
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,HL,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,LH,26,10387,10387,0.0025031289111389237,0.0025031289111389237,11107.1763044499
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,not_significant,8699,10387,10387,0.83748916915374993,0.83748916915374993,5359956.2957434636
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,1995,2000,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,HH,252,10387,10387,0.024261095600269567,0.024261095600269567,535241.65939228632
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,LL,1413,10387,10387,0.13603542890151152,0.13603542890151152,45104.093045421912
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,HL,2,10387,10387,0.0001925483777799172,0.0001925483777799172,2107.377542474223
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,LH,5,10387,10387,0.00048137094444979301,0.00048137094444979301,2561.6929032875628
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,not_significant,8715,10387,10387,0.83902955617598918,0.83902955617598918,5504150.2471251432
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,2000,2005,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,HH,335,10387,10387,0.032251853278136129,0.032251853278136129,492614.58501299203
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,LL,1083,10387,10387,0.10426494656782517,0.10426494656782517,20925.667811235842
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,HL,2,10387,10387,0.0001925483777799172,0.0001925483777799172,1155.2821565710155
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,LH,6,10387,10387,0.00057764513333975157,0.00057764513333975157,1591.1991455725304
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,not_significant,8961,10387,10387,0.86271300664291906,0.86271300664291906,3502894.3230073527
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,2005,2010,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,HH,921,10387,10387,0.088668527967651872,0.088668527967651872,1304403.6098806551
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,LL,905,10387,10387,0.087128140945412533,0.087128140945412533,13990.823521105096
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,HL,6,10387,10387,0.00057764513333975157,0.00057764513333975157,3237.4917715023839
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,LH,19,10387,10387,0.0018292095889092135,0.0018292095889092135,4204.3260425038497
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,not_significant,8536,10387,10387,0.82179647636468667,0.82179647636468667,2930329.2160370885
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,2010,2015,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,HH,378,10387,10387,0.03639164340040435,0.03639164340040435,548678.70334367896
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,LL,916,10387,10387,0.088187157023202081,0.088187157023202081,16083.047960847616
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,HL,9,10387,10387,0.00086646770000962741,0.00086646770000962741,5391.6165224945717
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,LH,4,10387,10387,0.0003850967555598344,0.0003850967555598344,478.28145465339514
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,not_significant,9080,10387,10387,0.87416963512082413,0.87416963512082413,3141393.6956211994
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,2015,2020,0,not_applicable,0,10387,10387,0,,0
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,HH,740,10387,10387,0.07124289977856936,0.07124289977856936,1125965.5345809762
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,LL,1085,10387,10387,0.10445749494560508,0.10445749494560508,25717.214841268105
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,HL,1,10387,10387,9.6274188889958599e-05,9.6274188889958599e-05,1186.6768633382576
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,LH,27,10387,10387,0.0025994031000288824,0.0025994031000288824,6435.2921690317344
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,not_significant,8534,10387,10387,0.82160392798690673,0.82160392798690673,3608429.997305586
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,island,0,10387,10387,0,0,0
single_biome_sensitivity,Cerrado,replenishment_ha,2020,2025,1,not_applicable,0,10387,10387,0,,0
